,US Equities,Non-US Developed Equities,Emerging Markets Equities,US Fixed Income,Non-US Developed Fixed Income,Emerging Markets Fixed Income,Commodity,REITs,Cash,Private Equity,Private Credit,Private Real Estate,Hedge Funds
2021-09-30,-4.756936153,-3.188272268,-3.938929832,0.002165512,-1.360197986,-1.961686897399173,6.033314029,-4.047224356,0.002165512,3.716271945,4.37032409,7.818167933,0.08
2021-10-31,6.914388935,2.377607855,1.000998582,-0.003170859,-0.29480275,0.05976507485645488,5.797060094,6.286870049,-0.003170859,,,,1.1
2021-11-30,-0.833351609,-4.788003852,-4.066916028,-0.011601072,1.117412396,-1.4496357975388618,-10.823592793,-1.482714875,-0.011601072,,,,-0.83
2021-12-31,4.361287497,5.052990571,1.924662066,-0.039370871,-0.909158461,1.4258590780264369,7.59180717,8.144869215,-0.039370871,7.074207034,4.247187217,7.364581304,1.05
2022-01-31,-5.25848793,-4.863618358,-1.885369027,-0.09223686,-1.382581852,-2.889098962030112,11.633689236,-6.117436928,-0.09223686,,,,0.8
2022-02-28,-3.136051392,-1.950606091,-2.976999916,-0.052357116,-1.354679059,-5.504741566830706,8.773832303,-1.375346809,-0.052357116,,,,1.15
2022-03-31,3.577300197,0.116196878,-2.22390902,-0.119957503,-1.816647549,-1.1161596722066958,9.633333442,4.091146566,-0.119957503,0.046683855,1.332528417,4.495975722,2.92
2022-04-30,-8.795671915,-6.780775243,-5.547509859,-0.044844128,-2.58327237,-5.480327231723803,5.119661537,-5.432222694,-0.044844128,,,,0.12
2022-05-31,0.005275985,0.205184783,0.465322495,0.137852772,-0.643569403,0.18907047870888594,5.069725889,-5.221686944,0.137852772,,,,0.21
2022-06-30,-8.391954983,-9.401396709,-6.5626621,-0.239204965,-1.256046692,-5.537427748554213,-7.643201413,-10.656902865,-0.239204965,-2.126305743,-1.297569056,1.469427697,-1.66
2022-07-31,9.111608346,4.927519642,-0.16187558,0.117713697,2.146751149,3.1970210420056544,-0.042276879,9.531845138,0.117713697,,,,0.38
2022-08-31,-4.243988738,-4.994553062,0.454970898,0.067285664,-2.896677414,-1.1686497921847172,-2.678561946,-7.412624351,0.067285664,,,,0.89
2022-09-30,-9.339570164,-9.726700109,-11.673504525,-0.066309757,-3.039854764,-6.072005265749736,-7.801228633,-11.928306551,-0.066309757,-1.8203489,1.713579084,-0.273763785,-0.02
2022-10-31,7.986345458,5.327871149,-3.09164685,0.115634031,-0.423572296,0.07831389074453021,6.704914012,5.354925776,0.115634031,,,,0.44
2022-11-30,5.375286029,11.087004448,14.84715868,0.31929292,1.904185174,6.94973988693337,-1.705461653,3.837679971,0.31929292,,,,-0.1
2022-12-31,-5.89714493,-0.005222767,-1.351439857,0.399487852,-1.95762975,0.3801581884526506,-1.379871847,-6.360406592,0.399487852,2.239267189,3.05679384,1.491117246,0.22
2023-01-31,6.17528324,8.051223299,7.905639405,0.357723652,1.998480727,3.1081570770473688,-0.08744867,10.744585551,0.357723652,,,,1.04
2023-02-28,-2.611244665,-2.225523748,-6.476745491,0.219329358,-1.564426685,-2.20460809155385,-3.825913875,-5.590978302,0.219329358,,,,-0.7
2023-03-31,3.505132048,1.894627978,3.071759344,0.594795823,2.376119876,1.3995266496749315,-1.073716613,-4.374779497,0.594795823,2.112501214,2.909948879,-0.235135011,-0.07
2023-04-30,1.46426078,2.44894961,-1.114248507,0.274530506,0.213300527,0.5045240012347962,-0.758558573,-0.748431982,0.274530506,,,,0.08
2023-05-31,0.248184426,-4.759613035,-1.65072692,0.250353318,-0.552484663,-0.8891245386136837,-6.107333178,-3.589825288,0.250353318,,,,0.1
2023-06-30,6.472778306,4.403826298,3.891853471,0.399888855,-0.358676195,1.9268447943649347,4.390520857,5.12255577,0.399888855,2.391221616,2.449642448,0.050834925,1.18
2023-07-31,3.113937038,3.172984019,6.29333844,0.443231235,-0.349828957,1.6083817355381225,10.735608131,2.247838617,0.443231235,,,,1.05
2023-08-31,-1.771664654,-4.101478884,-6.131165703,0.43698327,-0.23880824,-1.3958004192843099,0.596866812,-4.422465922,0.43698327,,,,-0.53
2023-09-30,-4.871906932,-3.693312947,-2.574967159,0.42158191,-1.795069065,-2.810481089507111,4.115841212,-7.806551928,0.42158191,2.118565322,2.287168147,-0.81910422,0.0
2023-10-31,-2.197968261,-4.103168147,-3.874454513,0.447740507,-0.665192266,-1.4541239968122621,-4.184749643,-4.169816807,0.447740507,,,,-0.59
2023-11-30,8.917924336,9.08637108,8.019781689,0.529541744,2.942068495,5.793309717908479,-3.644865771,9.297244811,0.529541744,,,,1.87
2023-12-31,4.422850295,5.23564988,3.946054438,0.246780948,2.89012503,4.805236493559106,-3.309050208,7.978900611,0.246780948,,,,2.25
2024-01-31,1.589575138,0.538559887,-4.634086861,,-0.493185215,-1.1778158395459926,4.466435027,-6.083200494,,,,,-0.12
2024-02-29,3.300322269,0.400645865,4.190461895,,-1.139555645,-0.2925345204686458,0.86477423,0.224485326,,,,,
