,US Equities,Non-US Developed Equities,Emerging Markets Equities,US Fixed Income,Non-US Developed Fixed Income,Emerging Markets Fixed Income,Commodity,REITs,Cash,Private Equity,Private Credit,Private Real Estate,Hedge Funds
2014-04-30,0.695150124,1.666667464,0.887138777,0.823852974,1.39746668,0.780298994,1.000909918,3.285188572,0.022307717,,,,0.01
2014-05-31,2.320641705,1.595433814,3.102098509,1.897936802,-0.031629593,2.951850206,-0.510510511,2.399232197,0.002829452,,,,0.93
2014-06-30,2.064322276,0.921054565,3.173043913,-0.240613601,1.210467881,2.400901591,2.384545729,1.134149534,0.009153851,4.375904688,3.100243963,4.08178663,0.81
2014-07-31,-1.343756574,-2.603479645,1.367958008,-0.287664268,-1.360362214,1.364792458,-5.660377358,0.080171166,0.011566081,,,,0.35
2014-08-31,3.946346461,0.180205593,3.842633787,1.851259234,0.19307829,2.82975854,-1.5625,3.044057977,0.015308725,,,,0.83
2014-09-30,-1.379532823,-3.882474664,-7.165762542,-1.07236278,-4.253788226,-7.767421017,-6.063492063,-6.040570172,0.016886932,0.583173316,0.436031054,2.163827474,0.91
2014-10-31,2.355090702,-0.265129204,2.229680736,1.623122634,-0.675811944,1.419633732,-5.94795539,9.937371133,-0.006404306,,,,-0.31
2014-11-30,2.747198152,0.06254966,-1.102249174,1.297682312,-0.650105738,-1.542112477,-10.097017607,2.000252158,0.010314089,,,,1.59
2014-12-31,-0.253696872,-3.992484833,-4.680323491,0.177356208,-0.896665938,-3.963478344,-13.749000799,1.903929364,-0.015386368,3.111079686,1.890088945,3.88122184,0.06
2015-01-31,-2.962926697,0.624590374,-0.199898368,4.061998634,-2.820830845,-0.687198945,-8.711770158,6.851850362,0.043670738,,,,1.75
2015-02-28,5.620456335,6.337796949,4.656985278,-2.310792807,-0.818798345,4.407997768,5.939086294,-3.674176834,0.003492134,,,,1.05
2015-03-31,-1.570652691,-1.428570235,-2.055267918,0.862885914,-1.855019104,-1.497301637,-6.564446574,1.731899546,0.008148028,2.869779881,2.855287088,3.200027321,1.14
2015-04-30,0.98338412,3.646562677,7.413748702,-0.6103472,2.250997416,6.852731638,10.923076923,-5.847467567,0.034751002,,,,0.07
2015-05-31,1.285618014,0.195459271,-3.553530319,-0.18587847,-3.516084769,-4.104480092,-2.172907998,-0.302343838,0.014211381,,,,0.89
2015-06-30,-2.031021325,-3.117558116,-2.553119589,-1.647910069,-0.531758147,-2.930253156,-0.236294896,-4.668630557,0.015705083,5.03616305,2.323877845,3.292739427,-0.97
2015-07-31,2.258925963,2.031815773,-6.262230212,1.221863118,0.040064015,-6.309942738,-14.163903363,5.770517085,0.002160148,,,,0.82
2015-08-31,-6.095011848,-7.425130783,-9.864300931,0.258145425,0.605627192,-8.943966437,0.27593819,-6.291138052,0.002741668,,,,-0.29
2015-09-30,-2.551385378,-4.418876269,-2.881667205,1.470623507,0.786912797,-3.017753371,-5.998899285,3.059730786,0.073109132,-0.463286159,-1.204670567,1.316759043,-0.12
2015-10-31,8.505974971,6.612001372,5.288604514,-0.603171773,-0.417353222,6.37584077,-0.058548009,5.758538286,-0.014279073,,,,0.99
2015-11-30,0.365507686,-0.75274029,-2.29620988,-0.421616211,-2.525643286,-2.523659262,-9.13884007,-0.625860373,-0.049402684,,,,0.3
2015-12-31,-1.728464156,-2.331278898,-3.436776405,-0.326307424,1.486771662,-3.820313506,-8.252740168,1.830981037,0.014122029,2.904233614,0.014992129,2.937642297,-0.5
2016-01-31,-4.978270566,-5.517712902,-5.7474796,3.157474158,1.159806515,-5.03261815,-5.270555165,-3.436598881,0.10374073,,,,-0.03
2016-02-29,-0.083005848,-3.334534803,-0.324357884,1.493739716,3.053689418,-0.817797753,-2.077151335,-0.36368387,0.039909991,,,,1.13
2016-03-31,6.726391787,6.582137634,12.720724957,-0.02563024,3.968762565,12.96174414,4.46969697,10.465412901,0.092146177,0.889122959,0.737002523,2.227137284,0.72
2016-04-30,0.394511506,2.221833356,1.01214614,-0.078065833,1.805923855,0.408757608,10.369833212,-2.350836532,0.066622252,,,,1.59
2016-05-31,1.700764098,-0.08557154,-3.23504213,-0.088053577,-2.303890379,-3.692933703,1.314060447,2.248565594,-0.006376241,,,,-0.05
2016-06-30,0.345406466,-2.419702701,4.923632364,2.929073398,3.174767774,4.559052004,0.648508431,6.928438052,0.142025339,2.229318922,2.50483607,1.553578941,1.33
2016-07-31,3.649600382,3.968112313,5.137667436,0.320005092,1.290561879,5.369616745,-10.051546392,4.262996708,0.02174909,,,,1.78
2016-08-31,0.119749416,0.542776548,0.782938341,-0.861452233,-1.22440656,0.897667398,2.005730659,-3.764196452,0.017031705,,,,0.06
2016-09-30,0.005836379,1.336760163,2.020750105,0.02796488,0.839791723,2.518475243,4.073033708,-1.83255454,0.058030197,3.883815932,3.61463273,2.893919219,0.68
2016-10-31,-1.733703358,-2.215457213,0.318893707,-1.427046996,-4.225615842,-0.827769317,-1.754385965,-5.741296766,0.052130795,,,,-0.08
2016-11-30,3.683839337,-1.78139064,-4.052979105,-4.028067579,-5.234113396,-4.415723598,2.472527473,-1.675635492,-0.005780118,,,,-0.15
2016-12-31,2.027148701,2.706574777,-0.738253413,-0.171948151,-0.851785988,-0.252078604,5.026809651,4.817105713,0.050455087,3.177678184,-0.394620091,1.84050844,1.29
2017-01-31,1.789469179,3.291184563,5.757408321,0.143747687,1.369406435,6.655238946,-1.531589024,-0.193869211,0.095824574,,,,1.07
2017-02-28,3.929152193,1.190676068,2.246300204,0.767312618,-0.030993901,1.740761879,0.129617628,3.50855827,0.046340961,,,,1.07
2017-03-31,0.125043861,3.231685932,2.844918707,0.032110171,0.464859085,3.685178997,-4.077669903,-2.423659805,-0.011456245,4.282031162,3.378109103,3.925112247,0.51
2017-04-30,0.992619096,2.424145514,1.560926705,1.124926853,1.785826042,1.700940413,-2.631578947,0.242159469,0.061656499,,,,0.24
2017-05-31,1.411290113,3.542320733,0.991570304,0.867473781,2.280166643,2.845732019,-1.178101178,-0.724724995,0.045307726,,,,-0.22
2017-06-30,0.637537497,0.295615816,0.850452805,-0.590074977,0.620435706,0.925941437,-1.683029453,2.232622591,0.068671874,5.191873589,3.068166357,2.757927343,-0.14
2017-07-31,2.055417799,2.65337521,5.339211807,0.378070082,3.208217374,5.822661308,4.208273894,1.237533806,0.11626711,,,,1.14
2017-08-31,0.29176969,-0.044823257,2.999300145,1.467596744,1.103150902,2.351598211,-1.026694045,-0.261095902,0.103639463,,,,1.36
2017-09-30,2.014769806,2.361733328,-0.495136543,-1.376908245,-1.302603406,-0.044612253,3.042876902,-0.114059981,0.070690874,4.230533415,1.667730083,3.68343117,0.63
2017-10-31,2.356406758,1.679322233,2.432868882,-0.181008911,-1.015229844,3.280517265,3.89261745,-1.071128584,0.071953661,,,,0.79
2017-11-30,3.056581567,0.689359311,-0.336097275,-0.286174748,1.641026711,-0.388938081,1.291989664,2.664234578,0.04460051,,,,0.19
2017-12-31,1.212926878,1.348228921,3.705580545,0.210409349,0.789546567,3.760538843,3.826530612,-0.147904907,0.087194461,4.25245098,3.601030102,3.170028818,0.82
2018-01-31,5.635913969,5.020622173,8.560226752,-2.164035393,2.564101786,8.297962742,3.746928747,-4.254036933,0.106196139,,,,2.04
2018-02-28,-3.636041264,-4.834778421,-5.357142599,-0.931590002,-0.722656452,-5.898491358,-3.670811131,-7.677784629,0.058153706,,,,-0.96
2018-03-31,-2.741131384,-0.839618619,-0.210049732,1.250392721,1.53452718,0.541441061,2.33558697,3.89104112,0.14893737,3.296109087,0.219330311,2.788352203,-0.34
2018-04-30,0.516815503,1.521241182,-2.767134802,-1.240313313,-2.460763681,-2.816902477,4.624624625,0.821518986,0.122025376,,,,0.76
2018-05-31,2.430910129,-1.894260747,-2.342383191,1.092591154,-1.966625809,-2.621482067,1.549942595,3.679852288,0.176333918,,,,-0.04
2018-06-30,0.574930706,-1.584757466,-4.790601378,0.057215656,-0.28368968,-4.545972422,1.243640475,4.20192053,0.159991797,3.855520404,2.515736379,0.101005243,0.0
2018-07-31,3.704659354,2.852023064,3.981043259,-0.577916021,-0.528347327,3.531040241,-3.629257398,0.601595351,0.164448695,,,,0.45
2018-08-31,3.191980942,-2.235772627,-4.193255201,1.107542821,-0.796731527,-3.767274928,1.042873696,2.575055976,0.19078474,,,,-0.05
2018-09-30,0.594417443,0.965251783,-1.346707208,-1.3093003,-0.823722338,-0.579106567,3.841743119,-2.664721046,0.127190515,3.414345511,1.573650503,2.347203536,0.3
2018-10-31,-6.91042921,-8.133548892,-7.658537156,-0.363430715,-1.495017078,-8.760484882,-6.184428493,-2.925136167,0.185328035,,,,-0.22
2018-11-30,1.854931175,0.496316533,4.83359934,1.360321016,0.484823473,4.9029615,-11.065332549,4.673135474,0.205485312,,,,-0.54
2018-12-31,-8.804687913,-5.349772253,-3.344749332,2.729613476,1.999043922,-3.489412963,-7.213765718,-7.951432665,0.240180933,-0.046621035,-1.423166997,1.375554564,-0.22
2019-01-31,8.006561905,6.634910842,9.658791041,0.744655989,1.382297749,10.343063231,8.345221113,11.854633593,0.250613477,,,,2.31
2019-02-28,3.241581307,2.536693234,-0.382956591,-0.390705379,-1.078551122,-1.531324222,3.489137591,0.695360513,0.192359327,,,,0.44
2019-03-31,1.81009254,0.918002984,2.313860879,2.507947829,0.884592427,1.13101025,1.463104326,4.216339556,0.252466872,3.394322302,2.865090968,2.306249566,0.46
2019-04-30,4.085244908,2.929385561,2.141177148,-0.429819303,-0.754485694,2.353214241,2.75862069,-0.161085829,0.199964731,,,,0.55
2019-05-31,-6.377116985,-5.032953462,-6.381019584,2.98586735,1.417709555,-7.329842638,-8.419768151,0.138296737,0.24678931,,,,0.41
2019-06-30,6.958511301,5.911845668,5.372377082,1.373634842,3.018639438,6.208880116,4.263824117,1.554771505,0.311719014,4.119504593,1.387709982,1.817441097,2.27
2019-07-31,1.511945398,-1.94736058,-1.810487472,-0.100645585,-1.278269802,-2.656724278,-0.447284345,1.704806208,0.135973075,,,,0.25
2019-08-31,-1.674343666,-1.923970866,-3.256704529,3.967535449,2.011951627,-3.78261753,-4.87804878,3.746202702,0.279564433,,,,0.88
2019-09-30,1.94566907,3.164054878,0.909932905,-1.094748962,-1.445029442,1.691961602,1.551956815,1.927084614,0.152602283,2.424325974,1.049413964,1.342639932,-0.26
2019-10-31,2.210466116,3.389051779,3.949329016,0.159338379,0.77273691,4.183999501,0.797342193,1.126005296,0.274265574,,,,0.81
2019-11-30,3.619819814,1.127261767,0.501791815,-0.653257601,-1.769563113,-0.093942728,0.395517469,-1.304347999,0.097846743,,,,0.12
2019-12-31,2.905548966,2.995102689,7.069113478,-0.739345481,0.665865212,7.730325574,6.434668418,0.768884312,0.157766819,4.44931549,1.762971812,2.958982233,2.05
2020-01-31,-0.040390236,-2.822579982,-5.53181949,3.215754011,0.976678645,-6.151104787,-10.610734115,1.228580878,0.173183977,,,,0.43
2020-02-29,-7.91657593,-7.765264105,-3.546775133,3.153718775,0.019739426,-3.775822949,-7.798481712,-7.026509585,0.296194819,,,,-0.79
2020-03-31,-12.487286225,-14.106683178,-17.04651097,3.453618559,-2.684034172,-15.769990213,-30.389221557,-19.391916116,0.562573869,-7.142594161,-7.550742199,-4.806237883,-2.32
2020-04-30,12.698350941,5.817433032,7.809242312,0.648985456,0.993712595,7.354231591,-8.817204301,8.962062585,0.037910151,,,,3.51
2020-05-31,4.764527567,5.426904274,3.290019434,0.186299571,0.943776509,2.974892101,15.801886792,1.734330701,0.000309986,,,,2.05
2020-06-30,1.773529013,3.510744366,6.477171611,0.055248129,1.253231718,6.605681368,5.600814664,2.424374048,0.023713853,9.153086713,4.941836651,0.125327306,1.5
2020-07-31,5.8892201,1.938556642,8.583689185,0.867971789,4.754421283,8.252064269,3.664416586,3.641920433,0.025257788,,,,3.35
2020-08-31,6.979664379,4.721998738,2.74354908,-0.834647769,0.093773382,2.887502194,4.651162791,0.442313945,0.018047787,,,,1.16
2020-09-30,-3.744300822,-2.04678446,-1.196709427,0.253164053,-0.936857177,-1.01032717,-4.444444444,-2.664174768,0.016108422,10.476034799,4.387111883,2.675518004,-1.41
2020-10-31,-2.493356002,-3.550666545,1.318223953,-1.300939225,0.189143059,1.406214774,-3.441860465,-3.001519349,0.004491048,,,,-0.47
2020-11-30,10.877687252,14.269424508,8.559688647,0.26896408,2.473098282,8.991277133,12.235067437,9.674892389,0.022763946,,,,3.75
2020-12-31,3.704834987,5.016136264,5.999168522,-0.28011465,2.487104145,7.129235443,5.836909871,2.73368813,-0.001161161,12.188666217,4.97859373,4.218913271,3.58
2021-01-31,-1.01904359,-0.781249859,3.133108225,-1.083683592,-1.581881058,3.173990152,4.703974047,0.035322718,0.032745134,,,,-0.2
2021-02-28,2.78055518,2.23787847,1.567337703,-2.3404227,-2.721459439,0.78784418,10.302091402,3.425141021,0.013155675,,,,1.76
2021-03-31,4.539871204,2.513173743,-0.709653633,-2.424756667,-2.497183865,-0.725852445,-1.896067416,5.152494607,0.018570275,10.461452792,5.424561903,3.281530685,0.3
2021-04-30,5.291045448,2.952419335,1.786742102,1.009607736,1.713844434,1.199851472,8.088761632,7.859786641,0.001083065,,,,2.07
2021-05-31,0.656601833,3.482268426,1.698755617,0.613823819,1.060205685,1.648758694,2.38410596,0.807427713,0.015085383,,,,1.53
2021-06-30,2.242714502,-1.078245021,1.327365268,0.85932617,-2.116898202,0.950055243,4.075032342,2.637632917,-0.008199023,12.589546299,5.444440691,5.931843462,0.01
2021-07-31,2.441246579,0.773327041,-5.892101061,2.006118655,1.837319373,-6.436989615,1.305158484,4.420866908,0.00881854,,,,-0.53
2021-08-31,2.97598682,1.44672275,2.191353661,-0.398446961,-0.883292047,1.569766193,-2.392638037,2.154482312,0.011757017,,,,0.32
2021-09-30,-4.660526579,-3.261408919,-3.362568214,-1.588818006,-2.635570922,-3.873305899,5.971087366,-5.681465677,0.002165512,3.716271945,4.37032409,7.818167933,0.08
2021-10-31,7.016358319,3.179080122,1.299739836,-0.444152659,-0.467380419,1.071854474,5.871886121,7.133032351,-0.003170859,,,,1.1
2021-11-30,-0.803483907,-4.534724519,-2.901698735,1.091718584,-0.469575121,-4.08483884,-10.588235294,-2.109318129,-0.011601072,,,,-0.83
2021-12-31,4.625549198,4.391431954,1.540237787,-0.306769526,-0.756126388,1.506732631,7.205513784,9.705698167,-0.039370871,7.074207034,4.247187217,7.364581304,1.05
2022-01-31,-5.274128233,-3.634976588,0.424585182,-2.351671491,-2.604892037,-0.020470839,11.747516072,-8.42168831,-0.09223686,,,,0.8
2022-02-28,-2.951701491,-3.429174598,-3.724583084,-0.327722195,-1.408736802,-4.320229214,8.838912134,-3.482680429,-0.052357116,,,,1.15
2022-03-31,3.759038509,0.518984099,-3.255502292,-4.04626653,-3.810312839,-3.381124963,8.841902931,6.263611364,-0.119957503,0.046683855,1.332528417,4.495975722,2.92
2022-04-30,-8.776901811,-6.739130263,-5.831346074,-4.184184443,-7.599569613,-6.135105734,4.547461369,-4.087846891,-0.044844128,,,,0.12
2022-05-31,0.225728018,1.995919861,0.460403775,0.691873788,-0.046599896,0.613497222,5.743243243,-4.685396106,0.137852772,,,,0.21
2022-06-30,-8.246078634,-8.767228843,-3.850922837,-0.97729194,-4.68531432,-5.157955694,-7.747603834,-7.449408611,-0.239204965,-2.126305743,-1.297569056,1.469427697,-1.66
2022-07-31,9.208747289,5.168827183,-0.792315616,3.064644069,2.592320308,-0.349129589,-0.735930736,8.615959274,0.117713697,,,,0.38
2022-08-31,-4.080196077,-6.116859102,-0.459827175,-3.82845363,-6.603097734,-1.326323947,-2.965547318,-6.012529906,0.067285664,,,,0.89
2022-09-30,-9.244493528,-9.222042804,-10.081328641,-4.688652097,-6.559468392,-11.539437202,-7.505617978,-12.870888185,-0.066309757,-1.8203489,1.713579084,-0.273763785,-0.02
2022-10-31,8.127554848,5.891805707,-2.850095767,-1.422590883,0.87407756,-1.978212268,6.171039845,3.505052463,0.115634031,,,,0.44
2022-11-30,5.55915192,13.168099662,14.30183391,3.586456212,7.933928667,15.589355027,-1.18993135,6.14605904,0.31929292,,,,-0.1
2022-12-31,-5.762727669,-1.812265916,-2.229988136,-1.115651299,-1.679596281,-2.636685522,-1.667438629,-5.034917382,0.399487852,2.239267189,3.05679384,1.491117246,0.22
2023-01-31,6.288732628,9.003656969,8.337610434,3.184530942,3.67816092,9.129286594,-0.094206312,10.40252114,0.357723652,,,,1.04
2023-02-28,-2.514268809,-3.074772781,-6.654037685,-3.225404481,-5.395417591,-7.567697976,-4.243281471,-5.86426485,0.219329358,,,,-0.7
2023-03-31,3.70782886,3.129055379,2.560439828,3.67643794,4.713541667,3.217367751,-0.935499754,-2.155452993,0.594795823,2.112501214,2.909948879,-0.235135011,0.03
2023-04-30,1.597498684,2.936241905,-0.396041137,0.861634789,0.497388709,-0.83628933,-1.043737575,0.31310146,0.274530506,,,,0.08
2023-05-31,0.461616188,-4.007063788,-2.957254764,-1.448204513,-3.019054689,-2.402248017,-6.228026118,-3.961583947,0.250353318,,,,0.1
2023-06-30,6.480071959,4.470562869,4.740292268,-1.25630315,1.020668538,4.39921774,4.392072844,5.62906468,0.399888855,2.391221616,2.449642448,0.050834925,1.18
2023-07-31,3.273326107,2.703447924,5.875123599,-0.615341345,0.151553423,6.041456781,10.826064649,2.034465796,0.443231235,,,,1.05
2023-08-31,-1.625199275,-3.934998367,-5.897377267,-0.739499073,-1.967213115,-6.626936798,0.462962963,-3.377902609,0.43698327,,,,-0.53
2023-09-30,-4.743413188,-3.648818277,-2.468948277,-3.108315109,-4.373552869,-3.114628957,3.732718894,-7.264006383,0.42158191,2.118565322,2.287168147,-0.81910422,0.0
2023-10-31,-2.170861688,-2.901915446,-3.238970026,-1.919927162,-1.129943503,-3.29380761,-3.909373612,-3.621463376,0.447740507,,,,-0.59
2023-11-30,9.134385318,8.218768831,7.090142798,4.540843198,6.421768707,7.792915142,-4.392048081,12.081733314,0.529541744,,,,1.85
2023-12-31,4.565552547,5.350564314,3.332885306,4.013425753,5.676297622,3.565328512,-2.998065764,9.445723307,0.553113197,,,,1.92
2024-01-31,3.357808588,0.185799602,-2.262773723,-1.665626365,-3.266392451,-3.23302661,4.785643071,-3.236758714,0.351935333,,,,
